Hip,Mag,RA,Dec,RA_rad,Dec_rad
101919,6.08,309.79428959999996,21.81740583,5.406930357396826,0.3807855659773062
101923,5.24,309.81798434999996,-14.95471233,5.4073439087997635,-0.26100896884709274
101936,5.15,309.8534643,0.4864919,5.407963150745706,0.008490885439283
101958,3.77,309.9093939,15.9120527,5.40893930641503,0.2777177103658535
101965,6.22,309.965493,-62.90759808,5.409918420417435,-1.097944711017263
101983,5.11,310.00944345000005,-60.54750937,5.41068550047767,-1.0567533923886177
101984,5.15,310.01232704999995,-18.1386063,5.410735828791979,-0.31657840165798634
101997,6.36,310.04765205,-23.77498736,5.411352366350247,-0.4149518090520344
102011,6.02,310.07448975,60.50481311,5.411820772578909,1.05600820207333
102014,5.47,310.08255225,-33.43193038,5.411961489749851,-0.583497260428519
102026,5.79,310.13566455,-16.12435941,5.412888474258158,-0.2814231614794303
102057,6.25,310.2317211,-42.39671643,5.4145649773237645,-0.7399622937378759
102066,5.53,310.26058365,32.30731586,5.415068723851785,0.5638690342387834
102092,5.75,310.34826,-31.59814237,5.4165989648354165,-0.5514916218704243
102096,6.28,310.35261375,-42.13369967,5.4166749521077255,-0.7353717852879482
102098,1.25,310.35797264999997,45.28033423,5.41676848255701,0.7902909187169914
102125,6.51,310.4322597,-75.35041089,5.418065036171104,-1.315112762761091
102157,5.14,310.4877627,-66.76062542,5.419033746265839,-1.1651927242696223
102162,5.99,310.51050465,-76.18056892,5.419430668171662,-1.3296017536964606
102177,5.41,310.55261145,50.34002067,5.420165570469141,0.8785991062135019
102205,6.94,310.63978635,-84.40704999,5.421687059499239,-1.4731809342209468
102208,5.75,310.6462491,82.53110584,5.421799855765471,1.4404395322199204
102216,6.17,310.66538264999997,60.60136196,5.422133799210566,1.057693297394844
102253,5.59,310.7957649,66.65736293,5.424409398759225,1.1633904538253146
102281,4.43,310.86477375,15.07468224,5.42561383040474,0.26310283877991403
102333,4.51,311.00911110000004,-51.92084051,5.4281329923958435,-0.9061896173023517
102358,5.91,311.09183685,56.48840856,5.429576829109525,0.985908718583749
102370,6.5,311.1378351,69.75190057,5.43037965002218,1.2174003244702096
102388,4.92,311.21884665,25.27104823,5.431793568301824,0.44106299704378527
102395,3.42,311.2398153,-66.20323826,5.432159540284022,-1.155464483119282
102422,3.41,311.32195260000003,61.83679404,5.433593106607722,1.079255654875606
102431,4.52,311.33831925000004,57.58029799,5.433878758537743,1.0049657842049728
102453,4.22,311.415663,30.7196568,5.435228661631082,0.5361591562426652
102485,4.13,311.5240254,-25.27051682,5.437119942296445,-0.44105372218960726
102487,5.91,311.54155710000003,-21.51399111,5.4374259281849175,-0.3754899801142895
102488,2.48,311.5518009,33.96945334,5.4376047162228325,0.5928788058855847
102497,5.48,311.58346500000005,-39.19918925,5.438157359022514,-0.6841549165248667
102499,6.34,311.58868245,52.99555137,5.438248420703572,0.9249468603162916
102506,6.54,311.61275085,-50.80549116,5.438668493529258,-0.8867230988348732
102558,6.68,311.75442465000003,58.41677752,5.441141167803071,1.0195651061290076
102571,4.93,311.79468495000003,34.37410329,5.441843842595912,0.5999412798311152
102589,4.53,311.85219555,36.49073658,5.442847591920708,0.6368834997989351
102599,5.36,311.88981870000003,80.55235152,5.443504239763182,1.405903754247859
102618,3.78,311.91888570000003,-9.49568988,5.444011554616858,-0.16573105315430525
102624,4.43,311.9343246,-5.02760303,5.444281014254744,-0.08774822635674324
102633,5.57,311.951367,6.00824104,5.444578460247186,0.10486358840144833
102642,6.29,311.97038805,52.40757941,5.444910440196872,0.9146848137048871
102684,6.98,312.10636965000003,68.03262979,5.447283766839003,1.1873933886258785
102693,5.11,312.12083144999997,-43.98827127,5.447536172864766,-0.7677401659219275
102712,6.26,312.17807115,51.91032519,5.448535194092621,0.9060060903464511
102724,4.81,312.23455574999997,46.11414081,5.449521036339292,0.8048435888627848
102771,6.45,312.32247900000004,64.04226879,5.451055586540848,1.117748450832705
102772,5.86,312.32335605000003,-25.78119469,5.4510708939510515,-0.4499667324381788
102773,5.41,312.32614620000004,-68.77640032,5.451119591255177,-1.2003746332536815
102790,4.9,312.37053825000004,-46.22689249,5.451894378689387,-0.8068114769159398
102831,4.89,312.4919979,-33.7796732,5.454014249490205,-0.589566517587689
102843,5.06,312.52013145,44.0589822,5.45450527256798,0.7689743044675748
102891,5.87,312.67375680000004,-12.54472977,5.457186540740009,-0.218946838259451
102916,5.52,312.75317985,-37.91328991,5.458572734464484,-0.6617117391926447
102945,5.99,312.85705064999996,-5.6266358,5.460385621921165,-0.09820332052058516
102949,5.66,312.86764725,28.25051868,5.460570567480683,0.4930645663621623
102950,5.06,312.875208,-51.60816692,5.460702527462103,-0.9007324336728211
102962,5.67,312.9100131,-62.42921513,5.4613099910535885,-1.0895953534543599
102978,4.12,312.95540070000004,-26.91912642,5.462102154113167,-0.469827387789594
102989,6.06,312.99481814999996,-33.17796029,5.462790118398406,-0.5790646461564327
103004,4.56,313.03218975,27.09712771,5.463442375865145,0.4729340963728912
103005,5.55,313.0362213,-5.50704421,5.463512739686605,-0.09611605351739004
103036,6.55,313.124631,18.0273677,5.465055780042305,0.31463692183267733
103045,4.73,313.1633574,-8.98323782,5.465731683229748,-0.1567870774486777
103089,4.8,313.3114386,44.38726652,5.468316187730053,0.7747039467342455
103094,5.48,313.32732765,45.18168341,5.468593503967567,0.7885691370981991
103127,5.34,313.41730064999996,-39.80962825,5.470163829055464,-0.6948090869574484
103145,5.47,313.4746104,33.43780855,5.471164072886459,0.5835998538490109
103200,5.03,313.6401549,28.05763154,5.474053369470027,0.489698050684407
103206,6.23,313.64623919999997,-50.7273023,5.4741595605377045,-0.8853584457894922
103219,5.99,313.68448125000003,75.92546706,5.474827010222919,1.3251493863114991
103226,5.78,313.6993848,-17.92285285,5.475087126240654,-0.3128127935829494
103227,3.67,313.70241495,-58.4540947,5.4751400123349825,-1.020216413787567
103294,5.19,313.9028289,13.72156383,5.47863789562941,0.23948646735606346
103342,6.76,314.0499063,75.71972126,5.4812048805146825,1.3215584446793494
103346,6.23,314.0708547,56.88750678,5.481570499067707,0.9928742965615975
103389,5.7,314.1969591,-26.29621951,5.48377143604896,-0.45895561127666995
103401,5.49,314.2251243,-9.69751669,5.484263011523442,-0.16925359550760227
103413,3.94,314.2933818,41.16719384,5.485454329637623,0.7185030763147277
103414,6.06,314.29404315,0.46393242,5.48546587237263,0.008097148235745191
103420,6.82,314.30350635,69.0576532,5.485631036370405,1.2052834220403983
103460,5.89,314.4192234,-16.03154355,5.4876506798936004,-0.2798032191243602
103511,5.3,314.56813665,22.32591754,5.490249706405946,0.38966076960175283
103527,5.51,314.608179,10.8393695,5.490948577253681,0.18918268661525148
