Hip,Mag,RA,Dec,RA_rad,Dec_rad
103472,6.84,314.45361405,4.1954875,5.488250909968001,0.07322507060126558
103483,6.95,314.49871215,8.06235257,5.489038020299395,0.1407145978031266
103503,6.85,314.5485603,-69.14615131,5.489908034642923,-1.20682800544169
103510,6.54,314.56471665,30.39588341,5.490190016145527,0.5305082445568216
103511,5.3,314.56813665,22.32591754,5.490249706405946,0.38966076960175283
103516,6.57,314.57791215,23.0463518,5.490420321066973,0.4022347194829217
103519,5.55,314.58075675000003,44.47154114,5.490469968702877,0.7761748163291124
103527,5.51,314.608179,10.8393695,5.490948577253681,0.18918268661525148
103530,5.59,314.6251065,50.46178308,5.491244017862813,0.880724261173165
103532,6.17,314.6289345,41.93992417,5.491310829066579,0.73198976480325
103545,5.95,314.67447059999995,-14.48308081,5.492105583940096,-0.25277744596690727
103550,6.95,314.6880735,-3.84149263,5.492342999332916,-0.06704669458459629
103559,6.65,314.7317745,44.06041057,5.493105725669329,0.7689992342270114
103568,6.78,314.76476234999996,22.35041843,5.493681472264983,0.3900883908019218
103596,6.47,314.85252614999996,42.32445032,5.495213239539045,0.7387010121807676
103598,5.54,314.8555524,59.43855678,5.4952660575655345,1.0373985184445988
103603,7.0,314.86767345,40.96023953,5.495477609796833,0.7148910422040348
103606,6.66,314.87131949999997,55.94009836,5.495541245374024,0.9763389002714803
103616,6.26,314.90055225000003,-19.03523289,5.496051453110938,-0.3322274878144156
103621,6.88,314.9208345,-62.87730677,5.49640544515315,-1.0974160279230207
103624,6.76,314.92876575,38.82292141,5.4965438715794495,0.6775878038474994
103632,4.74,314.95645935,47.52094507,5.497027216081179,0.8293969551308673
103633,6.8,314.95679265,55.21803298,5.497033033263577,0.9637364819758162
103635,6.62,314.9617359,16.82436487,5.497119309251826,0.29364056153836776
103637,6.64,314.9637369,44.99644911,5.497154233290158,0.7853361886755721
103640,6.61,314.97851385,-13.05163503,5.49741213972106,-0.2277940040421289
103641,6.58,314.97958035,40.25831099,5.497430753657533,0.7026400780673179
103645,6.85,314.99498624999995,32.495706,5.4976996373367655,0.5671570624600765
103646,6.1,314.99841015,-36.12949945,5.497759395665025,-0.6305787224999804
103652,5.98,315.01647449999996,7.51617986,5.498074678049758,0.13118208572908646
103654,6.86,315.0209889,-69.57874959,5.49815346919351,-1.2143782697661547
103673,5.76,315.0898506,-51.26563421,5.4993553325870295,-0.8947541100875421
103675,5.69,315.11540775,19.32972583,5.499801389001956,0.33736735924129374
103681,6.53,315.1360386,-5.4773125,5.500161465261941,-0.0955971372856419
103682,6.21,315.1408842,-4.72992404,5.5002460369361765,-0.08255274786723198
103687,6.7,315.1682616,-35.29173635,5.500723862706812,-0.6159569980532659
103693,6.26,315.18087660000003,-53.73901433,5.500944035991951,-0.9379227368349146
103703,6.07,315.2157681,-17.53085532,5.50155300754791,-0.30597114602476416
103705,6.64,315.22142145,-36.05411955,5.5016516771191775,-0.6292630950551563
103728,6.55,315.28472220000003,-13.53000485,5.50275648362566,-0.23614313244330148
103732,5.38,315.29551019999997,46.15576488,5.502944769745365,0.8055700659323655
103734,6.01,315.30361304999997,36.02602514,5.50308619115666,0.6287727550992511
103738,4.67,315.32275695,-32.25776681,5.503420315243332,-0.5630042401750481
103748,6.86,315.35790045000005,-32.89560163,5.504033685029008,-0.5741365578679135
103752,6.36,315.36679485,-68.20960595,5.504188921593997,-1.1904822053154145
103777,6.04,315.4386237,-26.88093351,5.5054425715244175,-0.469160795759176
103779,6.76,315.44768145,44.18711714,5.50560065908474,0.7712106810574202
103792,6.7,315.47921055,57.07185586,5.506150945689931,0.9960917949806198
103810,5.83,315.53748509999997,56.66961137,5.507168028457548,0.9890713042321144
103813,6.72,315.55211415,7.17980089,5.507423353546488,0.12531116516811922
103814,6.64,315.55280085000004,-43.00187798,5.507435338722462,-0.7505243552918484
103819,6.9,315.57363195,-42.99714155,5.507798910004273,-0.7504416889935581
103822,6.5,315.58732035,39.50903218,5.508037817653603,0.6895626958173929
103828,6.18,315.60085155,44.79099018,5.50827398164535,0.7817502538694476
103836,5.93,315.6127179,-38.53055847,5.508481088523044,-0.6724851079336888
103850,6.86,315.64624245,48.03067566,5.509066202300793,0.8382934322245005
103851,6.55,315.64679145,-9.99565539,5.509075784158386,-0.17445709745021787
103863,6.62,315.67885245,3.35029653,5.509635354169869,0.05847370536664098
103865,6.96,315.68817329999996,-19.24875816,5.509798033691452,-0.3359542068121255
103868,6.88,315.6965799,15.96712201,5.509944756540351,0.27867885114215496
103871,6.5,315.70256895,45.84889936,5.510049285181917,0.800214252247521
103876,6.92,315.72944745,32.34989185,5.510518403504915,0.5646121254465796
103882,5.32,315.741561,-38.63118269,5.5107298248365195,-0.67424133187994
103889,6.5,315.7484265,-0.92474717,5.510849650416315,-0.01613988286499973
103891,6.33,315.7574139,14.73001442,5.511006510137509,0.2570872504952429
103892,6.24,315.76286865000003,1.53219038,5.511101713484883,0.026741766898383076
103894,6.1,315.7701078,38.65742938,5.5112280604874275,0.6746994230381903
103902,6.25,315.7923579,-27.73150578,5.511616397991326,-0.48400608239683823
103929,6.37,315.85846334999997,50.35180252,5.512770155747337,0.878804738287978
103931,6.91,315.87289169999997,-1.57964646,5.5130219779604674,-0.027570031744472902
103932,6.99,315.87297135,-2.32212439,5.513023368115218,-0.040528716246364886
103930,6.96,315.87305714999997,29.09254641,5.513024865607715,0.5077607226437562
103938,6.94,315.9000354,81.16085186,5.513495724896642,1.4165240886803638
103949,6.32,315.93124950000004,46.86328998,5.514040513714689,0.8179187084678675
103956,5.93,315.94827015,53.28582252,5.514337580098019,0.930013047607342
103963,6.34,315.9672396,41.62830431,5.514668659457811,0.7265509722316461
103981,5.53,316.01963505,-5.82304908,5.515583132573374,-0.10163137895122668
103988,6.98,316.0337811,-47.96088224,5.515830027722027,-0.8370753072492733
103998,6.59,316.05862365,-50.43531687,5.516263612014118,-0.8802623386681409
104019,4.82,316.1013525,-19.85493122,5.517009371132209,-0.3465339225460146
104031,5.63,316.14434865,5.50286035,5.517759795515389,0.09604303138494753
104041,6.41,316.17346965,2.94226021,5.518268052846864,0.05135212811491979
104043,5.13,316.1792859,-77.02286938,5.518369565559483,-1.3443026700145235
104048,6.34,316.18883309999995,2.26993181,5.518536195633828,0.039617783880254345
104060,3.72,316.2327324,43.92785122,5.519302382958149,0.7666856371152079
104085,5.17,316.309305,-54.72695035,5.520638826944962,-0.9551654731829632
104101,5.94,316.3616202,5.95848857,5.521551899433802,0.10399524398894862
104105,5.91,316.37171115,78.12632222,5.5217280197359555,1.3635615552130058
104125,6.94,316.4207271,-44.94902259,5.522583509449449,-0.7845084397488092
104128,6.64,316.4520261,15.32741269,5.523129780052031,0.26751381725246093
104135,6.83,316.48126905000004,20.94676953,5.523640165812528,0.36559009595492514
104139,4.08,316.4865807,-17.23271095,5.52373287159374,-0.30076754512197995
104146,6.88,316.50209775,62.92183479,5.524003695206437,1.098193188481415
104148,5.69,316.5046812,-30.12495361,5.5240487849149975,-0.5257796275050517
104171,5.88,316.59746970000003,71.43207905,5.5256682497479845,1.2467249709673631
104172,6.13,316.5977124,26.92440789,5.525672485662078,0.46991956683043923
104173,6.81,316.5995853,-34.62877351,5.525705173933639,-0.6043861136768935
104174,5.2,316.60283805,-32.34163849,5.525761945130884,-0.5644680771402272
104177,5.55,316.60623914999996,-41.38593603,5.525821305524072,-0.7223208477432508
104185,5.77,316.62600705,31.18466842,5.526166320465278,0.5442751400716979
104189,6.92,316.63922384999995,-0.10502111,5.5263969971418545,-0.001832964153599142
104194,4.56,316.6503672,47.64840597,5.526591485289058,0.8316215675034224
104202,6.48,316.6657785,3.80299636,5.52686046321607,0.06637480792335958
104204,6.54,316.6729542,-20.1802229,5.526985702807205,-0.3522113333913584
104234,4.49,316.78202265,-25.00574796,5.528889306369752,-0.43643263382585534
104265,6.58,316.84111845,-0.7651817,5.529920722653852,-0.013354940041007493
104269,6.77,316.85298015,-59.99191222,5.5301277483737366,-1.047056392806421
104276,6.69,316.87450635,-19.08810347,5.530503451439179,-0.33315025351285465
104279,6.61,316.88699715,-0.16383162,5.530721457025387,-0.0028594011878761926
104281,6.27,316.89005865,15.65879687,5.530774890280437,0.2732975622824825
104291,6.88,316.92018105,68.25406758,5.531300625339039,1.191258207149718
104293,6.86,316.9266996,-2.05222029,5.531414395498996,-0.03581800103673286
104296,6.45,316.93542375000004,-45.37945192,5.531566660640934,-0.7920208487544624
104297,6.18,316.9361526,-17.45578844,5.531579381473187,-0.3046609818095646
104305,6.71,316.95503685,1.15387965,5.531908973812457,0.020138999064259786
104308,6.69,316.96331175,-54.21631965,5.53205339806273,-0.9462532862061998
104313,6.7,316.97432835,-48.94001436,5.532245674005106,-0.8541643865553054
104324,6.73,317.0028372,5.15165727,5.5327432473035625,0.08991338129580251
104338,6.88,317.03903564999996,-0.98968533,5.5333750294401804,-0.017273267567186612
104357,6.14,317.11727160000004,6.98935404,5.534740504361107,0.12198724058556745
104364,5.75,317.13627075,-63.92827112,5.535072102083687,-1.115758816151603
104365,5.3,317.14005375,-21.19352539,5.535138127889289,-0.3698967981605153
104371,5.6,317.16196995,30.20568797,5.5355206377388155,0.5271887079065422
104374,6.87,317.17197404999996,-37.24268933,5.535695242222513,-0.6500075511058608
104382,5.45,317.19172545000004,-88.9565112,5.536039969184393,-1.552584011527212
104385,6.57,317.19869835000003,-76.2124269,5.536161669247805,-1.3301577803404951
104395,6.58,317.23938405,-5.58175134,5.536871768671284,-0.09741993891060548
104396,6.97,317.24104140000003,47.27100058,5.536900694885642,0.8250346008331492
104398,6.98,317.2433295,-28.47734886,5.536940629764256,-0.49702349984605376
104429,6.73,317.3142111,-20.19316102,5.538177747063338,-0.35243714618437655
104430,6.65,317.3165391,-0.23491698,5.538218378328324,-0.004100074769841668
104434,6.86,317.32581435,-37.93311048,5.538380261979769,-0.6620576733987668
104436,6.98,317.3317719,-82.02714188,5.538484240842622,-1.4316437018065313
104440,5.67,317.33965409999996,-73.17226994,5.538621811184922,-1.2770970316110737
104441,6.47,317.3429649,-36.70561595,5.538679595545798,-0.6406338523000463
104444,6.72,317.3544699,-16.61577797,5.53888039567624,-0.2900000333568396
104449,6.53,317.369994,63.29564943,5.539151342334649,1.104717484741572
104452,6.25,317.3871876,-20.5563314,5.53945142726492,-0.35877566506109554
104458,6.89,317.3969484,75.22782,5.539621785362548,1.3129731480976405
104459,4.5,317.39830335,-11.37165474,5.5396454337012475,-0.19847281661301971
104469,6.53,317.43352619999996,-44.20980976,5.540260188405683,-0.771606741992324
104471,6.96,317.44119435000005,19.21070295,5.540394022870722,0.33529001810008763
104481,6.44,317.49273254999997,2.94359966,5.541293534151271,0.05137550592758563
104483,6.6,317.49427049999997,45.50255474,5.541320376442503,0.7941693982819523
104499,6.66,317.5247415,-29.72104625,5.541852195718879,-0.5187301142000138
104501,6.92,317.53101075,-64.02531782,5.541961614773009,-1.1174526005947982
104508,6.56,317.5416402,-43.38269184,5.542147133673185,-0.757170810986077
104516,5.75,317.5648026,53.56310952,5.54255139381585,0.9348526187303194
104521,4.7,317.58529605,10.13194861,5.542909071993442,0.17683586288736286
104525,6.96,317.60209665,-59.4077145,5.543202297779753,-1.0368602191097767
104537,6.46,317.62900305000005,47.69223284,5.543671903049612,0.832386490685766
104538,6.07,317.6304765,10.04887979,5.543697619603474,0.17538603847261638
104539,6.71,317.63358345,22.45466435,5.54375184611067,0.39190782533769236
104557,6.27,317.69529375,-9.35393125,5.544828894028063,-0.16325689831768883
104579,6.53,317.76569535,36.29957934,5.546057633746735,0.6335471765719102
104592,6.69,317.8148226,45.67423867,5.546915066011686,0.7971658481332158
104597,6.18,317.83694535,-72.54427874,5.547301180838781,-1.2661365174975234
104604,6.98,317.8450206,-52.33929197,5.547442120539202,-0.9134929730391292
104620,6.93,317.89284810000004,-56.51716158,5.548276867887201,-0.9864105534526405
104632,6.89,317.9182278,70.44107676,5.548719827215368,1.2294287181120596
104634,6.47,317.92214415,-14.47237788,5.54878818041753,-0.25259064459879677
104642,5.64,317.9510019,59.98661923,5.549291843169747,1.0469640127036457
104643,6.85,317.95222079999996,29.71171243,5.549313116987999,0.5185672083092252
104653,6.54,317.9867691,30.61908032,5.5499160985739655,0.534403765516599
104677,6.96,318.05104515,11.78154281,5.551037927276642,0.2056267129991647
104680,5.83,318.0569505,-40.2688284,5.551140995077625,-0.7028236415006001
104716,6.9,318.1886751,84.25866725,5.553440023053498,1.4705911668548162
104717,6.98,318.18892065,2.64278504,5.553444308709476,0.04612530037045005
104719,6.91,318.1968747,60.09801033,5.553583133070844,1.0489081541560639
104728,6.75,318.22243230000004,35.79771906,5.554029197339752,0.6247880623009295
104732,3.21,318.23408969999997,30.22708128,5.554232657351974,0.527562091603942
104738,5.25,318.26219775,-39.42464394,5.554723235370789,-0.6880898431794298
104750,5.41,318.32194665,-27.61905854,5.555766050400233,-0.48204350782405797
104752,5.97,318.32890515,-36.42353599,5.555887499136234,-0.6357106282441524
104755,5.06,318.33516,-70.12621725,5.555996666862952,-1.2239333829813435
104756,6.12,318.33997934999996,81.23096071,5.556080780388257,1.4177477189476508
104765,6.07,318.36010469999997,36.63326173,5.556432034008873,0.639371032933334
104771,6.27,318.3698544,15.98245122,5.556602198374956,0.2789463963283846
104773,6.87,318.37267199999997,-47.55069301,5.55665137477196,-0.829916154629553
104788,6.38,318.4269156,64.40420824,5.557598104190094,1.1240654859280623
104791,6.67,318.446385,70.02764258,5.557937909323483,1.2222129304307767
104810,7.0,318.50734785,-22.2120896,5.559001911777382,-0.38767409726799024
104822,6.18,318.5428431,29.90096125,5.559621420758702,0.5218702233237393
104838,6.89,318.56946089999997,-45.78256708,5.560085989008337,-0.7990565355611662
104839,6.77,318.56964735,-10.60539326,5.560089243174729,-0.18509903085581503
104858,4.47,318.6199587,10.00771855,5.560967341883352,0.17466763931041276
104871,6.87,318.6515274,56.88340904,5.561518319638926,0.9928027775067068
104872,6.38,318.6542862,0.09228716,5.56156646978233,0.00161071479931481
104884,6.95,318.6922881,16.47922191,5.562229728059343,0.28761668049628863
104886,6.98,318.69394605,64.75033076,5.562258664745677,1.130106463517362
104887,3.74,318.69727754999997,38.04432043,5.5623168103897065,0.6639986531872448
104907,6.84,318.75885885,-49.09753965,5.563391606832366,-0.8569137215209645
104910,6.98,318.76591575000003,-5.55178771,5.563514772972351,-0.09689697491125611
104914,6.05,318.77758065,-17.34509006,5.5637183638842655,-0.30272893060194084
104919,6.99,318.79537755,51.28191443,5.564028978385914,0.8950382535294911
104925,6.2,318.80962545,-40.50607996,5.564277651152409,-0.7069644623780931
104929,6.93,318.82187775,-58.92942586,5.564491494128351,-1.028512507566891
104941,6.6,318.863295,42.02606531,5.565214361507972,0.7334932113176713
104962,6.45,318.90489615,47.97400214,5.565940438548089,0.8373042927018057
104963,5.17,318.90787709999995,-20.65169052,5.565992465940425,-0.3604399956768998
104965,6.54,318.9212238,-57.63131807,5.566225409799702,-1.0058562525856038
104967,6.96,318.92596605,16.7277998,5.566308177676154,0.29195518312444896
104968,5.92,318.92663189999996,77.01226067,5.566319798950977,1.3441175130956344
104974,5.31,318.93678165,-15.17151251,5.566496945506733,-0.2647928458070091
104978,5.73,318.94098435,-53.26304998,5.566570296459206,-0.9296155918052998
104980,6.13,318.94484955,-36.21069394,5.566637756925455,-0.631995833684958
104987,3.92,318.95581965,5.2480739,5.566829221289728,0.09159616894297963
105000,6.99,318.98839695,25.43392748,5.567397802436138,0.4439057762394642
105002,6.62,318.99836654999996,-13.20253228,5.5675718047812435,-0.2304276578868339
105017,6.36,319.0713186,44.23819662,5.568845058249824,0.7721021861636268
105019,6.45,319.07408265000004,-9.21466422,5.5688933000230145,-0.1608262301047151
105034,6.23,319.12341119999996,42.25182572,5.569754245635748,0.7374334737928236
105046,6.48,319.16440665,-1.60771816,5.570469751216584,-0.028059975336105
105064,6.12,319.25839679999996,53.9975975,5.572110188798528,0.9424358645416587
105079,6.41,319.306428,-13.27897414,5.5729484913822125,-0.23176182003018247
105080,6.0,319.30929000000003,55.79796866,5.572998442705405,0.9738582690416084
105090,6.69,319.32379664999996,-38.86457451,5.573251631511338,-0.6783147875861618
105091,6.42,319.32830925,58.61149119,5.573330391239165,1.0229635007691493
105101,6.17,319.34656515,42.68356712,5.573649016802079,0.7449687827399936
105102,4.22,319.35396885,39.39469016,5.57377823574391,0.6875670510950118
105104,6.99,319.3552884,8.23407848,5.573801266236054,0.14371178034361007
105106,6.85,319.35676275,-30.74568149,5.573826998497879,-0.536613372769976
105116,6.98,319.401456,39.21006104,5.574607042863797,0.684344665055952
105133,6.54,319.4690031,-48.71805467,5.575785962158972,-0.8502904591580995
105138,4.41,319.47944955,34.8968812,5.575968287106617,0.6090654756173098
105140,4.71,319.48436055,-32.17248551,5.576054000226183,-0.5615158006996671
105143,5.4,319.48865235,-17.98513635,5.5761289062670185,-0.31389984572761526
105148,6.32,319.50193995,-64.68151068,5.576360818636707,-1.1289053265298763
105164,5.83,319.5461082,-4.51951158,5.577131700024051,-0.0788803576530111
105169,6.61,319.56750734999997,-75.34666642,5.577505185648679,-1.3150474094308489
105181,6.62,319.6089606,-20.33541234,5.578228681346831,-0.3549199000836846
105184,6.75,319.6128147,-43.33470265,5.578295948081532,-0.7563332416152119
105185,6.96,319.61313075,-47.00216381,5.578301464194634,-0.8203425140462225
105186,5.04,319.6132569,43.9459669,5.578303665927485,0.7670018153774456
105193,6.43,319.63514399999997,61.18440127,5.578685667886197,1.0678692530229
105199,2.45,319.6440897,62.58545529,5.578841799805094,1.0923222586702024
105205,6.61,319.66469985,24.65949823,5.579201514781923,0.43038943600321394
105214,6.6,319.6821933,-61.35172058,5.579506833081957,-1.0707895258845652
105219,6.96,319.68924405,50.06935196,5.579629891884192,0.8738750460418762
105224,5.97,319.71672165,11.20333527,5.580109466474737,0.19553508766630792
105228,6.4,319.72633605,-28.76565847,5.580277269410341,-0.5020554518056944
105229,6.15,319.73055555,41.04052946,5.58035091357813,0.7162923658387305
105237,6.68,319.7501121,39.74932359,5.580692239765961,0.6937565720861526
105244,6.96,319.76305485,-32.35607108,5.580918133367723,-0.5647199733553175
105250,6.66,319.78067115,61.85846283,5.581225595804741,1.0796338466060293
105254,6.7,319.7967093,17.82238433,5.58150551432817,0.31105928711434355
105256,6.91,319.81220655000004,-16.17946928,5.581775992365676,-0.2823850101612763
105259,5.51,319.8153831,58.62350994,5.581831433622029,1.0231732675286234
105264,6.99,319.83256815,38.80658378,5.582131369326649,0.6773026584120267
105267,6.88,319.83535365,-13.04794357,5.582179985472964,-0.22772957591092322
105266,6.66,319.83556469999996,-47.05449613,5.582183668990349,-0.8212558853354297
105269,5.89,319.84241805,38.23748156,5.582303282512641,0.6673699508926176
105268,5.19,319.8425544,64.87184231,5.582305662269076,1.132227240144064
105275,6.99,319.8543933,58.32649569,5.582512290053891,1.0179893909407818
105282,5.75,319.86973950000004,49.5102892,5.582780131771561,0.8641175601545893
105295,6.99,319.9139571,9.52532589,5.58355187447889,0.1662482991059592
105298,6.82,319.91984130000003,53.05810785,5.583654573142737,0.9260386768607496
105312,6.56,319.9416834,-26.352011,5.584035789703286,-0.4599293564717635
105319,4.39,319.96618244999996,-53.44926434,5.584463378789396,-0.9328656455017938
105334,6.15,320.03951145,-45.02189994,5.585743211276593,-0.7857803894564375
105344,6.29,320.05862775,22.02617225,5.586076853652391,0.38442922737390756
105352,6.93,320.0855727,33.48545852,5.586547131746675,0.5844315027139876
105357,6.73,320.105931,60.68726632,5.586902451111785,1.0591926113186625
105370,6.11,320.13957885,60.75645363,5.587489716880502,1.0604001576787607
105382,4.8,320.18993144999996,-40.80950852,5.588368535537441,-0.7122602897946781
105390,6.45,320.20838505,32.45233066,5.588690611616288,0.5664000199629045
105406,6.39,320.25599339999997,40.3455743,5.589521534075228,0.7041631101430065
105411,5.58,320.2676622,23.85625829,5.589725193054987,0.41637025436669217
105412,5.87,320.26802415000003,-4.56015214,5.589731510274214,-0.0795896692348654
105413,5.81,320.2700022,7.3545461,5.589766033759483,0.12836104443470814
105425,6.4,320.31917805,-49.93785461,5.59062431425445,-0.8715799843267288
105430,6.73,320.33515185,46.72979943,5.5909031096585045,0.8155888588500695
105431,6.72,320.3398335,10.33237822,5.59098481986543,0.18033401950035102
105432,6.05,320.34136800000005,32.61276805,5.591011601942803,0.5692001806617106
105439,6.75,320.3487915,-51.75239817,5.591141166459825,-0.9032497438695881
105476,6.53,320.45454855,-29.16601809,5.592986975189521,-0.5090430453667278
105478,6.79,320.4596241,1.36166621,5.59307556024837,0.023765558677652537
105491,6.81,320.49437415,-9.32785966,5.593682063036103,-0.1628018632309588
105497,5.68,320.50160325,49.38869874,5.593808234633059,0.8619954062885749
105500,6.69,320.507097,4.34562578,5.593904118658839,0.07584547792054674
105502,4.08,320.5213911,19.80435581,5.59415359776745,0.3456512151209685
105515,4.28,320.5615725,-16.83455521,5.59485489549551,-0.29381841652326546
105526,6.56,320.5887882,77.09032607,5.595329899068745,1.3454800113575207
105534,6.67,320.6115102,-3.13009634,5.595726472781384,-0.05463048703762389
105540,6.85,320.62062825000004,49.49142073,5.595885612775246,0.8637882432282756
105548,6.53,320.6496747,2.91853247,5.59639256896376,0.05093800092786263
105550,6.93,320.654253,-5.63325176,5.596472475372905,-0.09831879080576542
105557,6.85,320.67499935,76.55472783,5.596834567488177,1.3361320586016339
105558,6.07,320.67513314999997,30.30986401,5.596836902738715,0.5290069228062315
105560,6.95,320.68868354999995,-48.45702516,5.5970734018336765,-0.845734634763732
105561,6.63,320.6951646,38.63432127,5.597186517495164,0.6742961104347771
105570,5.16,320.72325735,6.81111338,5.597676828478603,0.1188763542076397
105574,5.99,320.7344643,-9.31927297,5.59787242665521,-0.16265199721861073
105576,5.63,320.7519645,-22.66904892,5.598177862764967,-0.3956495419496647
105607,6.55,320.84578605,37.40648196,5.599815357721792,0.6528662717898618
105623,6.76,320.8974321,14.05019694,5.600716751339942,0.24522219715663215
105635,6.93,320.93747025000005,69.53446463,5.60141554888385,1.2136053514050407
105637,6.46,320.9516364,37.35149782,5.60166279484368,0.6519066175104843
105646,6.47,320.98274385,-25.20242815,5.602205722268081,-0.4398653507148033
105652,5.7,320.99475045,24.27409155,5.60241527697005,0.42366282047803383
105660,6.2,321.03093359999997,25.31240151,5.603046792071292,0.4417847479362844
105662,6.38,321.033081,-22.74707085,5.6030842712716495,-0.39701128151692516
105665,5.38,321.03999225,-20.85156019,5.603204895339578,-0.36392837949327445
105668,5.48,321.04766040000004,-12.8781302,5.603338729804616,-0.22476577349051582
105678,6.28,321.06972645,-69.73386384,5.603723855030025,-1.2170855241454162
105683,6.73,321.0864285,-24.4224373,5.604015360794358,-0.4262519422468741
105685,6.3,321.08667840000004,-46.61467113,5.604019722372159,-0.8135794909528457
105688,6.73,321.09439964999996,30.93661702,5.604154483607028,0.5399458264275164
105689,6.35,321.09630045,24.52841724,5.60418765882545,0.4281016411409401
105695,6.33,321.1021755,10.17420266,5.604290197791669,0.17757333518216517
105696,5.76,321.10332825,-41.00669489,5.604310317074622,-0.7157018411912339
105703,5.67,321.14155665,26.17454472,5.604977528522391,0.4568319855744973
105712,6.98,321.16841865000004,-68.22824529,5.605446358866062,-1.1908075231688136
105727,5.97,321.2058372,80.52485397,5.606099435764884,1.405423831464127
105729,6.38,321.21532845,-3.3982351,5.606265089327514,-0.059310391251838755
105733,6.57,321.2310603,49.32315797,5.606539661907444,0.8608515040577824
105738,6.99,321.2489697,27.41800995,5.6068522399045,0.4785345479720658
105761,5.71,321.3042387,-9.74814011,5.607816865928784,-0.1701371408652222
105764,6.92,321.3156114,-34.85655794,5.608015356988627,-0.6083617019651721
105767,5.48,321.3206871,-3.55657786,5.60810394466547,-0.062073993760533935
105768,6.09,321.325053,-71.79907257,5.608180143995283,-1.2531302162248468
105769,5.59,321.3307845,46.71422433,5.608280177541361,0.8153170220737421
105779,6.83,321.34773315,-45.16186626,5.6085759872876295,-0.7882232625823374
105782,6.85,321.353763,-14.2773392,5.6086812280235305,-0.24918657746405318
105810,6.8,321.4432938,15.61777012,5.610243835265474,0.27258151041358986
105811,5.93,321.4459173,36.66740768,5.610289623978401,0.6399669921870553
105815,6.51,321.4522608,-23.82205959,5.610400338939501,-0.4157733744517904
105819,6.45,321.46481235,0.53430605,5.61061940481323,0.009325399785825448
105833,6.83,321.5309211,18.06510254,5.611773220165108,0.31529551903339065
105841,6.1,321.5643258,-54.66055359,5.612356242165749,-0.9540066311083066
105854,5.64,321.59479215,-37.82940289,5.612887980284314,-0.6602476344939582
105856,6.7,321.604446,-12.09499954,5.613056471752308,-0.21109756500019958
105858,4.21,321.61038375000004,-65.36814438,5.613160105039968,-1.1408893453500275
105860,6.08,321.61088655000003,19.37559788,5.613168880555447,0.33816797754843314
105864,6.12,321.61661895000003,1.10375193,5.613268929809489,0.019264105303741976
105881,3.77,321.6667821,-22.41137838,5.61414444194016,-0.3911523426412729
105891,6.01,321.68731169999995,52.89852489,5.614502751054276,0.9232534287786712
105898,5.29,321.71487479999996,48.83510521,5.614983817901333,0.8523333764723369
105902,6.97,321.72794550000003,10.66786405,5.6152119446518745,0.186189351827637
105913,5.5,321.75692385,-42.54796563,5.61571771227117,-0.7426020902688835
105918,6.72,321.77775809999997,16.12438738,5.616081338530853,0.2814236496480221
105928,5.78,321.8118111,-21.19612774,5.6166756755010345,-0.36994221773630465
105933,6.78,321.8206566,5.39167108,5.61683005860002,0.0941024125305586
105942,5.3,321.83901764999996,37.11679196,5.617150519376643,0.6478102274797594
105949,6.11,321.8554263,59.75011387,5.61743690434495,1.042836215473031
105966,5.39,321.9167916,27.60854356,5.618507930876425,0.48185998680227665
105972,5.42,321.9423222,66.80914613,5.618953523906433,1.1660395704145277
105986,6.86,321.9763476,46.56151625,5.619547379165742,0.8126517632833431
105998,6.7,322.0207542,62.09650113,5.620322420545358,1.0837883986868795
106003,5.75,322.033995,32.22513677,5.620553516100956,0.5624347385419907
106004,6.79,322.0437471,-52.30238677,5.62072372235494,-0.9128488557880221
106007,6.61,322.05807585,-11.5681735,5.620973806220135,-0.20190271601695625
106015,6.88,322.09021275,-2.88531429,5.621534700936519,-0.050358234315342504
106021,6.39,322.10347394999997,8.19571132,5.621766152539284,0.14304214707697058
106032,3.23,322.16489594999996,70.56069481,5.622838168672444,1.2315164469293747
106036,6.56,322.17608970000003,25.92138008,5.623033536465591,0.45241342905687115
106039,4.5,322.18048335000003,-21.80716659,5.62311022012427,-0.38060685752640433
106044,5.47,322.1866137,-69.5052732,5.62321721491607,-1.2130958648381753
106049,6.79,322.20215729999995,49.79510516,5.623488501913682,0.8690885364188178
106052,6.14,322.21967474999997,55.41866782,5.623794239092736,0.9672382205280283
106053,6.65,322.21996079999997,11.08478766,5.6237992316070615,0.19346604155143773
106062,5.84,322.2489879,22.179404,5.624305850074367,0.3871036259300004
106064,6.42,322.24967805,17.90590802,5.6243178954642,0.3125170505082586
106065,6.39,322.250319,-53.70585019,5.62432908215204,-0.9373439133983222
106067,6.52,322.26554085000004,-31.23853096,5.6245947535527865,-0.545215218738185
106071,6.94,322.27640415,44.92308555,5.624784353905418,0.7840557530025878
106081,6.75,322.3142022,28.5833462,5.625444054328751,0.49887350242740963
106085,6.91,322.33560135,67.05098669,5.6258175399533785,1.1702604844513946
106093,5.22,322.36213785,46.54033179,5.6262806892503345,0.8122820247060862
106103,6.41,322.39372469999995,6.58138694,5.626831983783167,0.1148668714507545
106108,6.72,322.40300594999997,46.42645377,5.626993972154367,0.8102944783114342
106115,6.86,322.41727965,-14.02677604,5.62724309521581,-0.24481342533785183
106128,6.96,322.46428725,-43.5073154,5.6280635326092705,-0.7593459024336338
